------------------------------------------
|Sort criteria |Ascdg|Descending|Subtotal|
|----------------------------------------|
|Sales document|  X  |          |   X    |
|Item (SD)     |  X  |          |        |
------------------------------------------
---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    4,312|
---------------------------
27.12.2019                                                            Open Orders Report                                                                2
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                                5
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.06.2022|01.06.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      7 |01.07.2022|01.07.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.08.2022|01.08.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.09.2022|01.09.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.10.2022|01.10.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.11.2022|01.11.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      7 |01.12.2022|01.12.2022|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.01.2023|01.01.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.02.2023|01.02.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      7 |01.03.2023|01.03.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      7 |01.04.2023|01.04.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.05.2023|01.05.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      8 |01.06.2023|01.06.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      7 |01.07.2023|01.07.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |01.08.2023|01.08.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     11 |01.09.2023|01.09.2023|   35,338.56 |
|48283  |RVS427-9XV        |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      9 |01.10.2023|01.10.2023|   35,338.56 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |01.02.2020|01.02.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.02.2020|01.02.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.03.2020|01.03.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.03.2020|01.03.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.04.2020|01.04.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |01.05.2020|01.05.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |01.06.2020|01.06.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.07.2020|01.07.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.07.2020|01.07.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     18 |01.08.2020|01.08.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.08.2020|01.08.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.09.2020|01.09.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.09.2020|01.09.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.10.2020|01.10.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.10.2020|01.10.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.11.2020|01.11.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.11.2020|01.11.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.12.2020|01.12.2020|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.01.2021|01.01.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.02.2021|01.02.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.02.2021|01.02.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.03.2021|01.03.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.03.2021|01.03.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.04.2021|01.04.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |01.05.2021|01.05.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |01.06.2021|01.06.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.07.2021|01.07.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.08.2021|01.08.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.08.2021|01.08.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.09.2021|01.09.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.09.2021|01.09.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.10.2021|01.10.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.10.2021|01.10.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |01.11.2021|01.11.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.11.2021|01.11.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.12.2021|01.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     18 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     18 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      3 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                                6
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      9 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     15 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      9 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     15 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     18 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     18 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     12 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|      6 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     18 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |31.12.2021|31.12.2021|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     21 |01.01.2022|01.01.2022|    1,063.34 |
|48283  |RDS426ESS-9XT     |                                        |2000|GENERAL DYNAMICS UNITED KINGDOM LTD|     24 |01.02.2022|01.02.2022|    1,063.34 |
